genes,baseMean,log2FoldChange,lfcSE,pvalue,padj,tibble_id,baseMean_ref,log2FoldChange_ref,lfcSE_ref,pvalue_ref,padj_ref,tibble_id_ref,significance
Rpl7,3080.089492643595,0.044768034274048824,0.03503682442072854,0.04405017297575367,0.5238167014499316,spleen,1489.9172063055162,0.14715355355163984,0.03159996623625311,2.2657197388887027e-7,4.7660081095682356e-5,all,pooled cells specific
Ptpn18,1388.0502515307437,-0.08815738462384724,0.03984304624750368,0.0015682410906552537,0.07817762674086061,spleen,645.7017149359546,-0.05158003514396632,0.03885736297000696,0.05300040016857545,0.49021906487667194,all,group specific
Zap70,302.34223153464774,-0.1390960834259844,0.07079813054895566,3.759995383529915e-4,0.02956278745955325,spleen,155.316432086658,-0.03796336659810746,0.04736691836914661,0.1829839639146953,0.7225071641063125,all,group specific
Rpl31,1788.7050429865276,0.05579453441183025,0.03974524739713531,0.023837996435173158,0.3995446508224603,spleen,863.1424087313598,0.12891601296348149,0.03778647556944342,6.634495658098582e-5,0.0064531510744268855,all,pooled cells specific
Stat1,898.6112623918021,-0.8030662126070689,0.09809192003774626,1.6110050311174175e-18,5.193343218645514e-15,spleen,392.5161785783284,-0.879862906332728,0.09794033858846872,1.3111166378023442e-20,7.032829645171774e-17,all,both
Stk17b,718.5694543032926,-0.10066060620882923,0.054297784139344905,0.0016689264438432565,0.07942270259445562,spleen,324.0250614813914,-0.026588546447520622,0.04157199872378304,0.3029120491232242,0.8048147571725603,all,group specific
Eef1b2,2085.4010979381196,0.02676447348294429,0.04033495979492178,0.2045260869735646,0.8238116564437082,spleen,1035.464683973082,0.10264227578499828,0.04018517186171948,0.0015675579306289893,0.06836081902352763,all,pooled cells specific
Ikzf2,1240.6677726001587,-0.17496584287813532,0.06335497134178811,1.7562961211973452e-5,0.0026130984289383886,spleen,560.4580965637967,-0.11595852912591949,0.05141072761971124,0.00170014918814687,0.07266613741211005,all,both
Rpl37a,4654.706246920694,0.01636056041882764,0.032885816716894084,0.38680546155932916,0.8986657275346548,spleen,2263.4878214307937,0.10232632226054486,0.04010221635973122,0.0015914009697191468,0.06884092581914115,all,pooled cells specific
Sp140,94.42170476483652,-0.25859461053488064,0.15505469991254084,2.64030456895895e-4,0.022398583760001756,spleen,42.26022901249492,-0.3219802868972591,0.17102375581858933,4.2128448882314464e-5,0.004474792075341283,all,both
Gpr55,47.39990319273012,-0.0414243156459588,0.0812687964704471,0.0632315646574509,0.6051858297779744,spleen,23.902541104124857,-0.22191895848323506,0.1834414321620448,4.5173780878289646e-4,0.026774824379132117,all,pooled cells specific
Ugt1a7c,2.2098916545983402,0.02947534333129947,0.14244993337436246,0.024340758607256728,NA,spleen,1.3121944567814376,0.12474780123126494,0.35923406990115725,0.002156835605687893,0.08612831176460117,all,pooled cells specific
Hjurp,47.51728623451423,0.008023839583321628,0.0490461332710562,0.6335738853956185,0.9589060089375572,spleen,21.587813481897516,0.13804152912035836,0.13198826236427075,0.0022209233294494418,0.08650795287496918,all,pooled cells specific
Dtymk,88.37459047837939,0.13853054139819596,0.11253300588969956,0.0019748702907199933,0.087882778629242,spleen,44.08489038927384,0.052395851823958214,0.06775927889014188,0.0795851033755939,0.5647848579436102,all,group specific
Snrpe,574.4162872822873,0.016122149372745736,0.029301901256167204,0.36282201946924453,0.893260769743862,spleen,271.411492190183,0.10113247537610293,0.036177867456858095,9.353309842712926e-4,0.046454772218807526,all,pooled cells specific
Ppp1r12b,17.51925848060707,0.0038869694834205415,0.05745951230423029,0.7800106770070079,0.9785294146237868,spleen,10.412958226644106,0.22665607871548624,0.23669184991261114,7.320424170458191e-4,0.038123063349842466,all,pooled cells specific
Gm19705,40.82408238025829,-0.9833122903792288,0.2565325380921392,4.029245635857678e-7,9.991496037020412e-5,spleen,20.458347477790603,-0.8966185998367929,0.17829727103690954,1.2618678035478521e-8,3.7603660545725993e-6,all,both
Edem3,26.17741025733298,0.356556958625749,0.25616237026489774,2.0002078971642352e-4,0.01807851455464983,spleen,11.026518279710906,-0.01028289928141057,0.0636760694859101,0.6320294211134373,0.9379459994058591,all,group specific
Ier5,238.89806860515776,0.023628261100251388,0.04704488951201546,0.24430824862264972,0.8520393337286857,spleen,113.84160171244062,0.13409780342418506,0.06693292903702402,0.001009679154838774,0.04857326445340972,all,pooled cells specific
Rcsd1,280.8461675371117,0.03464160378439979,0.044448891501075546,0.12246430797087618,0.7333450912608939,spleen,130.56679451055498,0.11999356755053807,0.054533241937998446,0.0015420196407704974,0.06779830617289301,all,pooled cells specific
Pogk,11.682575069730982,-0.1660941117301881,0.28699351310327814,0.0018099484057159684,0.08431778243460755,spleen,4.19403902737925,-0.21307305938651275,0.36707659397975473,0.001300475702982607,0.05911653958303986,all,both
Slamf7,39.924605143594675,-0.3086863084469705,0.33979871176248516,4.58610858066241e-4,0.034117120064297055,spleen,16.841477904165576,-0.06573681489661101,0.13435120465049624,0.018005000074365188,0.31281479060860706,all,group specific
Ifi206,152.62073195920783,-0.08087428756670938,0.09466494616885834,0.012360431994517935,0.28632879269442146,spleen,63.465307942616235,-0.1880017635381093,0.12080428686827377,3.359344012385335e-4,0.02224632257090733,all,pooled cells specific
Ifi214,87.60143060405895,-0.43140028117846047,0.13550547970562518,5.477085510535024e-6,9.13256792627314e-4,spleen,38.69868794277739,-0.5575318937542145,0.1176917638519644,2.4290330990823355e-8,6.681709509475717e-6,all,both
Ifi213,167.8477427420301,-0.18115497109255715,0.12695437139568896,7.74525382325202e-4,0.05022604249375137,spleen,67.86487170907671,-0.10868731320245027,0.08269866962897708,0.005178603358629448,0.15518451628876176,all,group specific
Ifi209,479.22789882656355,-0.0895043132592663,0.06341926556374405,0.005079010638333124,0.1615760259319725,spleen,206.55668311137785,-0.13331328015187532,0.06320506516219553,9.193570246358932e-4,0.0458737774897389,all,pooled cells specific
H3f3a,1435.8709056512482,0.032028199964755484,0.02771704244417682,0.07629962919092799,0.6320132421215005,spleen,661.5043430972705,0.07469635449564864,0.028703750979787876,0.0025660529813766627,0.09625390344128965,all,pooled cells specific
A130010J15Rik,5.395068262060663,-0.0015437028789869521,0.0652485539283087,0.89259932397521,NA,spleen,2.55446676697387,0.4430025539505239,0.5443303187465289,2.940210168973809e-4,0.020275125291936213,all,pooled cells specific
Celf2,439.45688083076965,-0.10403654588164069,0.053396385849192,0.001226471506571815,0.06777831965746298,spleen,192.86210954080616,-0.018996356073223666,0.03800282095787124,0.42959063227006355,0.8623482085685285,all,group specific
Mllt10,111.4049687683093,0.1245222084930114,0.09647563486106821,0.0022567091672489746,0.09530290056368512,spleen,49.91816163812895,-0.0150312549904285,0.05045010505731015,0.5758465162872395,0.9190935498320097,all,group specific
Nacc2,9.51128730238177,-1.3615888513758416,0.42644991650217834,8.531616954442747e-7,2.0319423953256944e-4,spleen,3.5562410151451544,-0.49745602754664486,0.6220508610418678,2.2255947902890077e-4,0.016132554669067888,all,both
Slc2a6,4.6656352819192195,0.02234339995154737,0.0985039048695904,0.09873413866708491,NA,spleen,3.2441874608022294,0.7195436685451724,0.6945295493903837,9.05700382585998e-5,0.008063325709595219,all,pooled cells specific
Slc27a4,7.8183369394798445,0.26677157918735,0.3979620517620406,6.299001304855837e-4,0.04396272056950152,spleen,4.4126693159489285,0.013589359492715494,0.07270825891167801,0.42376755174528985,0.8617445212364548,all,group specific
Rpl12,4850.752256486046,0.04618526634502421,0.049679229526353244,0.0587174795423255,0.5891699596111678,spleen,2373.4179643362727,0.12887391667862283,0.048442942013954333,4.6075455399021965e-4,0.026958921482416586,all,pooled cells specific
Rpl35,2675.3139207051654,0.10278888144810852,0.04934223631735027,0.0010065114336371443,0.060086247374721125,spleen,1305.5009047302335,0.17896759869328388,0.040750598083340014,1.0181573275790153e-7,2.4824526841517445e-5,all,both
Arpc5l,249.53588450012253,-0.04639295497514825,0.05064080663306089,0.058107934477975,0.5872119481050118,spleen,114.60818599752238,-0.11207792127197347,0.050793635826329245,0.0021676588531359354,0.08612831176460117,all,pooled cells specific
Itga4,489.24281115459297,0.1996537257193405,0.10304633075169087,1.9074152408121676e-4,0.017568202660851878,spleen,219.58979159861298,0.11620418916551664,0.08858060072929276,0.003763335298091425,0.12695931156580129,all,group specific
Ube2l6,64.41850580060917,-0.6534663233893886,0.16925215121787363,2.5536058307533334e-7,6.859978330337636e-5,spleen,30.0972959429265,-0.6030405781834194,0.2020289014782299,3.8130799924585555e-6,5.530720763327201e-4,all,both
Aven,135.8020398016781,0.3402166240024121,0.11611755346908825,1.365559910409934e-5,0.002096242840249916,spleen,61.26509631507727,0.14509866126802567,0.08585098685542368,9.0984007585357e-4,0.04561104828858458,all,both
Pdia3,860.0496836115558,-0.07414935135961451,0.046212889713733114,0.00791172705977182,0.2198687137788887,spleen,397.6922221471719,-0.10390926763934372,0.0408181722083879,0.0015365384750725306,0.06779830617289301,all,pooled cells specific
B2m,8089.720081031902,-0.23028656589379776,0.03677024549508862,1.540215684796418e-12,1.8619282359582698e-9,spleen,3642.548138060117,-0.20137198201675963,0.03317377134138492,2.4827773991407518e-12,1.664702246123874e-9,all,both
Mgme1,7.388503439763183,0.005602377161403437,0.06724609461350198,0.6279911425666612,0.9566738438969692,spleen,3.4653157523451696,0.5301960779937722,0.5410495334870695,1.8659199373681457e-4,0.013998314047612216,all,pooled cells specific
Naa20,148.10698018711227,-0.20259493976518517,0.11479604843883437,2.9417061026219176e-4,0.02431558950295433,spleen,66.66314211068263,-0.07567792465868814,0.07308328633053092,0.025054069009142824,0.3644127154552946,all,group specific
Sdcbp2,119.70322179912559,-0.0909280285505073,0.0838360023091519,0.007231723376367402,0.20795568043201146,spleen,53.47499262494673,-0.16819900094714682,0.1172210099247832,6.525577104718265e-4,0.03482905033801868,all,pooled cells specific
Samhd1,1593.1939561431761,-0.4030124353744764,0.0655309905877016,4.461087304532854e-11,3.5952646101781025e-8,spleen,660.6366114771629,-0.1984368132124684,0.08915776146153846,5.1661406279218464e-5,0.005278319681556721,all,both
Ppp1r16b,112.55629194298606,-0.1529768648003242,0.11829409953151715,0.0014154596474014207,0.07281335239371882,spleen,52.82576462151902,-0.005703946994423268,0.05027591136427981,0.8285829270064701,0.9779645562737359,all,group specific
Sdc4,19.038815015963216,0.1727278015181994,0.29327645144352926,0.0016682290335203582,0.07942270259445562,spleen,9.998468008703686,0.12654607042623622,0.2135567529783725,0.003753381970291876,0.12695931156580129,all,group specific
Ctsa,350.5169842736435,-0.21783687319751202,0.07816735380731311,1.441285807214595e-5,0.0021779179752456795,spleen,157.42592958669275,-0.06942133294627689,0.0588327291797872,0.03934208571318079,0.4351153562175294,all,group specific
Rnf114,267.4370366711532,-0.10782718883141869,0.06745868523159343,0.0019810201366120108,0.087882778629242,spleen,119.03866563388047,-0.0745021459049931,0.05205143482051919,0.026115235236155745,0.37058762382735294,all,group specific
Ube2v1,323.0848804148206,-0.1110108330074727,0.06199284300454783,0.0012561589280189178,0.06863453668288676,spleen,151.26307722181974,-0.024960828686057566,0.03857747580540616,0.3068108327701014,0.8081184910281484,all,group specific
Zbp1,327.31011435770097,-0.4141935296558009,0.09383424823962162,1.8390284049036485e-7,5.2309540305362303e-5,spleen,138.2270084233578,-0.2841915948572709,0.13218718903912519,1.9534717651415087e-5,0.0023029500105975938,all,both
Rps21,4944.907236533722,0.04165033130275749,0.04392641251172466,0.07601974402676084,0.6320132421215005,spleen,2367.2993042172934,0.1445001274417797,0.04178241253285549,2.795476665376917e-5,0.0031239451735587047,all,pooled cells specific
Rps3a1,5548.186649262949,0.10540011092135207,0.05389325707263567,0.001143601214772917,0.06505745498864048,spleen,2680.2591034519246,0.15779280621230302,0.04234224944985336,5.516354460339728e-6,7.587109057759564e-4,all,both
Dclk2,16.969968659668908,-0.5847055557264865,0.3890752467036343,6.242807980915318e-5,0.007213302270282041,spleen,8.283817991802264,-0.11672947999210793,0.17801660359389695,0.004490826519837147,0.14029038651677947,all,group specific
S100a1,9.620989547903756,0.01984257071521864,0.07589784642052685,0.1900177834361142,0.8153695404776062,spleen,3.2318640086257897,0.17677467842383568,0.3483694848460992,0.0018277502625346463,0.07600040626539413,all,pooled cells specific
Aph1a,115.598318106838,-0.1413424588827192,0.12267518668972184,0.002190564067306238,0.09332574931682217,spleen,55.27966550658487,-0.07347029654233585,0.06422014096573966,0.03142892991960391,0.4028310157437404,all,group specific
Cd2,1623.306433411471,-0.13744989384391823,0.051871609191868825,6.109322311550088e-5,0.007213302270282041,spleen,717.5574811057782,-0.11982017556785964,0.03630904863219772,1.320626278270218e-4,0.011064538166164211,all,both
Cd53,1122.480776759079,-0.10022754810512412,0.03566833690982477,2.3240790419519307e-4,0.02037714771992707,spleen,484.6868808177423,-0.014133563288601205,0.031045337007069827,0.4861109053839342,0.8874644348096755,all,group specific
Psma5,264.1538254889946,-0.1018084038852345,0.0637699859916044,0.002446333558344426,0.09982486009598711,spleen,126.2110319131891,-0.07751645919207766,0.05168633008262298,0.021588653783927637,0.3400926252481288,all,group specific
Cdc14a,35.637302080671496,-0.0348104069541347,0.07544021744308775,0.09111580721386962,0.6752344609696039,spleen,18.90147279798697,-0.37712676554555824,0.2270577958704482,7.100939915844989e-5,0.006682358194489916,all,pooled cells specific
Fam241a,42.325365003575826,-0.07432894539653923,0.10825469149841212,0.01610791941757094,0.3248812764215726,spleen,20.248720599359018,-0.21422185698781263,0.17353262559342597,4.623826950750049e-4,0.026958921482416586,all,pooled cells specific
Rpl34,5557.689232029605,0.03258538021644468,0.038135022075425656,0.13081205270315452,0.7481273575944455,spleen,2673.2545662859266,0.08960476740896499,0.036098998616354176,0.0025843530753959006,0.09660257767542585,all,pooled cells specific
Lef1,314.0136706347772,0.04016948944533149,0.04837424259123066,0.08585096588768569,0.6599878307629637,spleen,154.6317786605841,0.2919480276897685,0.07586671708877225,1.7234365138681533e-8,4.997034302912851e-6,all,pooled cells specific
Gbp5,82.27729453197566,-0.5407135101402851,0.12490268125280726,7.494446308333768e-8,2.3380254918676083e-5,spleen,37.60862527855418,-0.6779945099577703,0.11741892462431253,2.2276125518761823e-10,9.559130982611074e-8,all,both
Gbp7,403.61848168640114,-0.4150831344350803,0.059727848739138854,2.0791235362376193e-13,2.8724576741362883e-10,spleen,178.87096449895157,-0.38627216486683463,0.08293383557086483,4.293244485885648e-9,1.3956947528660978e-6,all,both
Gbp3,154.36575800360248,-0.4201278496433782,0.13344649707468145,6.304095273357829e-6,0.001016115089810726,spleen,71.72880883803882,-0.595170457810826,0.1106230187462118,1.6828866523387884e-9,6.225520002169145e-7,all,both
Gbp2b,13.102378967382895,-0.19627856031612728,0.48344430685210144,1.8587876809332326e-4,0.01728493813683201,spleen,7.078650633059028,-0.030265784699539403,0.1436002609006785,0.04269690839680334,0.4537019556750214,all,group specific
Gbp2,229.49251676991696,-0.6551970647080008,0.2434830430844386,6.254609027956006e-6,0.001016115089810726,spleen,104.0063915728956,-0.8792834853304589,0.13103250265390198,7.985413341378896e-13,6.1191081661652e-10,all,both
Wls,127.88562109138091,-0.30917564708147954,0.14815655170104727,8.873928670986236e-5,0.009775884402992653,spleen,58.467196903055964,-0.11578236826555192,0.08002467052254475,0.0036484218984065768,0.1250487863453858,all,group specific
Rps20,6626.599418737404,0.026262297037643278,0.03653949119119326,0.20153274737200963,0.8198849677382549,spleen,3227.576444647892,0.11302395645619434,0.03686408909146078,3.2569301993781583e-4,0.02170207899312353,all,pooled cells specific
Otud6b,22.023772715596696,0.1589224828834106,0.21019355088274444,0.002306281861375621,0.09613815466105012,spleen,10.98350408583498,0.005598114120643164,0.06290496314658965,0.7936372966561354,0.97146361751479815,all,group specific
Rgs3,100.98081054643882,-0.05053719066808855,0.07527668044250704,0.043782483758288124,0.5220966713025949,spleen,45.436534269834084,-0.14462100353272825,0.09479500658818021,0.0011228128969667526,0.05260059719938568,all,pooled cells specific
Tnfsf8,78.50490257075654,0.006236136519501232,0.06054425290778593,0.6436693802998938,0.960785086723302,spleen,33.99813203311747,0.2435062858023656,0.19118805869292435,3.232655026072763e-4,0.02170207899312353,all,pooled cells specific
Ttc39b,177.85069667723997,-0.1292086553539332,0.08727272106213049,0.0014069120729374319,0.0727606773121813,spleen,84.97651170556722,-0.05897100681759103,0.05649153341587519,0.06758404806369174,0.5303889302321032,all,group specific
Rps6,3488.6424605087605,0.036182457812970095,0.03536386792277885,0.08992264272250361,0.6732185952996468,spleen,1704.995770521768,0.10414294903567596,0.035922980720035455,6.632887123759484e-4,0.03522654112063948,all,pooled cells specific
Rps8,7402.061003249753,0.1321256620824845,0.05974782064926939,2.453448430735618e-4,0.020997610419154128,spleen,3567.948653393285,0.1806692805398967,0.043845923314762836,2.7487254327385236e-07,5.670832008157478e-5,all,both
Phc2,74.73650180194399,-0.02193773726052751,0.0502498083036184,0.2607531242744839,0.8592814712906667,spleen,32.757390844955154,-0.132386817533208,0.0988895027058874,0.002035581262204073,0.08334176223372183,all,pooled cells specific
Lck,1052.974869878872,-0.09955766940844354,0.03810582598395749,3.883323640360515e-4,0.03004449834074123,spleen,504.69388584458665,-0.029176008608786306,0.03548240181372454,0.20301829914701633,0.7419609562642214,all,group specific
Eif3i,436.9173324042342,0.058480872734518526,0.04206386523633768,0.021535183250792306,0.3785766732100604,spleen,207.57830981563353,0.10050801714510296,0.039343891245489176,0.0016672867811048048,0.07154661035076938,all,pooled cells specific
