genes,baseMean,log2FoldChange,lfcSE,pvalue,padj,tibble_id,baseMean_ref,log2FoldChange_ref,lfcSE_ref,pvalue_ref,padj_ref,tibble_id_ref,significance
Terf1,363.2133660783791,-0.020574260166440428,0.04322020485086669,0.39547378108844006,0.8224899904616729,CD62Lneg,286.42335342057333,-0.01210703051727079,0.03689127383135005,0.20958102504540255,0.9721889459288594,CD62Lpos,None
Sbspon,0.6287557381030724,-0.011539429432169237,0.146999004389411,0.3150624611332062,NA,CD62Lneg,1.2547844383381292,0.00053874972204491175,0.08943671193815372,0.9259141172749487,NA,CD62Lpos,None
4930444P10Rik,0,0,0.28248937555586634,NA,NA,CD62Lneg,0.5650248889021827,-0.0033835808550908898,0.10168945640193162,0.41096503019474295,NA,CD62Lpos,None
Rpl7,15309.19560003124,-0.022171226613914036,0.0319729096862919,0.3438289570549905,0.7883426396208094,CD62Lneg,13687.495638539864,7.22786943469815e-5,0.014002207099391815,0.9858223454630616,0.9997821032151102,CD62Lpos,None
Rdh10,20.00821979355919,0.01200537095421991,0.08277741574673428,0.552998871772683,0.8941898124123194,CD62Lneg,15.01848030367933,0.01341818978407802,0.07629817346343334,0.21023934025010294,0.9721889459288594,CD62Lpos,None
Stau2,15.727984568149012,0.0331145165502585,0.11597488980903053,0.17402632382258257,0.631832812402247,CD62Lneg,5.623606889416321,0.004691909553335021,0.07736589379718027,0.5497061850761846,0.9997821032151102,CD62Lpos,None
Ube2w,248.2225273052963,-0.037962393511652016,0.057098896175086185,0.1468687874561887,0.5935966446530025,CD62Lneg,193.92124307614526,-0.00180611048252531,0.02694642692640813,0.8060252168727551,0.9997821032151102,CD62Lpos,None
Eloc,1287.0532453120682,0.030743499407190903,0.03437005998235282,0.20287530181779032,0.6640639031539327,CD62Lneg,1013.3792312003734,0.013308747489564015,0.03204437100585259,0.12863088421601673,0.858367003216622,CD62Lpos,None
Tmem70,229.45452553025,-0.0025035899499512254,0.045535682997718284,0.9124581935857285,0.984967287921022,CD62Lneg,204.679611927248,-0.0018387721711814655,0.026404283565217058,0.8000232886023122,0.9997821032151102,CD62Lpos,None
Ly96,131.59944807575587,0.07928012128059808,0.09606017918153831,0.027747342894865766,0.2624500808102901,CD62Lneg,92.44399286322995,0.008681184310229306,0.04376485208825381,0.3651015684233202,0.9997821032151102,CD62Lpos,None
Gm28153,0.23944290094168322,0.0010971331050635277,0.14717927491864938,0.8639978943876998,NA,CD62Lneg,0.32727909550304884,0.001987613669500845,0.10039383939298785,0.5931106897500322,NA,CD62Lpos,None
Pkhd1,0.6017358991316402,-0.010797211179611112,0.14878775458765897,0.3064307555519902,NA,CD62Lneg,0.18991945441160846,1.763232241498202e-4,0.10153842481953107,0.9519493546175537,NA,CD62Lpos,None
Il17f,0.07987178012639091,0,0.14874887695367467,1,NA,CD62Lneg,0.1152367410055621,-3.514186361872647e-4,0.10227365987912815,0.8981245716963061,NA,CD62Lpos,None
Mcm3,464.77843055587834,-0.010394724031186105,0.04752650678695096,0.6489340167969357,0.9237935218969493,CD62Lneg,434.64311006351744,-6.813479507152405e-4,0.041309660378115294,0.9361325371638787,0.9997821032151102,CD62Lpos,None
6720483E21Rik,0.4264185088343451,2.2239545161438555e-4,0.14003546941198483,0.9803447486420129,NA,CD62Lneg,0.8468660534544238,-1.9958300129376736e-5,0.09315328178554289,0.9968887353680586,NA,CD62Lpos,None
Paqr8,57.943733642802606,-0.020862489410821736,0.07669909284395186,0.3514418210847408,0.7946682684473978,CD62Lneg,56.19157370669124,-0.01255707454954336,0.05403134572386604,0.2412776916029418,0.9997821032151102,CD62Lpos,None
Efhc1,3.5770911661843257,-0.009709405808381522,0.11003588295021309,0.5681335049268696,0.8987189061498455,CD62Lneg,3.2721333334750446,8.345982789891379e-5,0.07767606396528144,0.9906379852086162,0.9997821032151102,CD62Lpos,None
Tram2,55.078534968047954,0.02585595031482624,0.07500214431623788,0.27261040302510503,0.7324225789715417,CD62Lneg,48.02567530000792,0.0035480404126497288,0.04313836167051621,0.6843828127283528,0.9997821032151102,CD62Lpos,None
Tmem14a,41.67933998006273,0.0019686765430226207,0.06546369153327766,0.9219268808309719,0.9863201442548784,CD62Lneg,31.883241584702873,0.015714708537197912,0.06986324003529433,0.17582510759995526,0.9439549072824414,CD62Lpos,None
Gsta3,3.74675293418545,-0.027933310879696083,0.15066004355957519,0.15826363387016085,0.611271349255356,CD62Lneg,1.804130298693689,0.0031684613974437554,0.0858623589351017,0.6382802401768919,NA,CD62Lpos,None
Gm28836,40.769869967189884,-0.004380689527262722,0.06476920609734327,0.8287265120535185,0.965163193915988,CD62Lneg,26.50604459491102,0.005848250808581557,0.05122306260582097,0.5205274479823911,0.9997821032151102,CD62Lpos,None
Khdc1a,6.682498439951768,0.02963872484344057,0.1408588841101,0.1646230041383111,0.6190082828070861,CD62Lneg,7.3446689927557935,0.01575619897095124,0.09792545118219168,0.14884198228101989,0.8992730691645182,CD62Lpos,None
Khdc1c,0.2876325513216934,0.0012237363645466951,0.14204029548946967,0.883687175187285,NA,CD62Lneg,0.15033804923317315,3.355045291089587e-4,0.10223650109155853,0.9029843595765916,NA,CD62Lpos,None
Kcnq5,443.2255699821333,0.04893142051901151,0.10356706378101538,0.09704315479667557,0.4996800555707595,CD62Lneg,385.9236308095524,0.04843952861574114,0.07369614246523562,0.023286196813919854,0.41559208113757246,CD62Lpos,None
Ogfrl1,32.88042077088073,-0.037600248364757505,0.1005377313336016,0.15376379370113638,0.6042226880911862,CD62Lneg,40.713692866778224,-0.011788043961874158,0.058397107797422805,0.26232167995964034,0.9997821032151102,CD62Lpos,None
B3gat2,42.234016772389964,0.0013388587021264478,0.06365437479564187,0.9471355600734142,0.9921421472822617,CD62Lneg,33.18031007509757,-0.001983576239615504,0.045622373732848887,0.8176940417951275,0.9997821032151102,CD62Lpos,None
Smap1,1465.177493177607,-0.033655134090864174,0.03476445602104314,0.1662353388829207,0.6210789281407814,CD62Lneg,1101.8353965141173,-0.01691295958039535,0.036136472327748505,0.09505441921450167,0.7771167082078577,CD62Lpos,None
Sdhaf4,283.40690012021065,-0.0030647132348349216,0.04526413445316725,0.8932329274167428,0.9804467645336475,CD62Lneg,228.54763574729589,0.0025157258968246973,0.029455988967043475,0.7458007825272799,0.9997821032151102,CD62Lpos,None
Fam135a,3.5594783487638497,-0.00494162523204052,0.10581721770871741,0.7657234865988025,0.9529625566433735,CD62Lneg,2.3521214170572566,0.004039245942317347,0.08534581703295338,0.5662921719010833,NA,CD62Lpos,None
Lmbrd1,454.1225032268293,0.02965755681287329,0.046789550586419905,0.23583037571818938,0.7014812921905369,CD62Lneg,313.0402686726977,-7.891373067147879e-4,0.023060553843188173,0.9045494022743676,0.9997821032151102,CD62Lpos,None
Adgrb3,0.42668908744698064,-0.0013189187534310028,0.1390673546028611,0.8888008681765096,NA,CD62Lneg,0.17809011435714417,3.732590050044794e-4,0.10169342531678277,0.8975730859440907,NA,CD62Lpos,None
Phf3,675.3566750972687,-0.020636046807720132,0.038684870466033014,0.3952299427797363,0.8224899904616729,CD62Lneg,512.8197111329249,-0.004650556998984164,0.024464554739236727,0.49256983779371,0.9997821032151102,CD62Lpos,None
Ptp4a1,1.961788866272837,1.0266127057244166e-4,0.11593242273955416,0.9944188674923712,NA,CD62Lneg,1.1824309981449157,-0.0030699991215882446,0.09244877535579896,0.5997745033549721,NA,CD62Lpos,None
Ptp4a1.1,153.58876291804737,0.012567530923842756,0.04972561459776485,0.5799519348282098,0.9026831725334331,CD62Lneg,126.06681610192628,0.0068455389977919,0.03681404853656048,0.441665809141149,0.9997821032151102,CD62Lpos,None
4931428L18Rik,2.126448095347181,-0.010161795825842854,0.12234193120630776,0.5121682949616945,NA,CD62Lneg,1.0025129784621634,-0.0026144434387358135,0.0943468786241557,0.626015019972757,NA,CD62Lpos,None
Khdrbs2,0.07987178012639091,0,0.14874887695367467,1,NA,CD62Lneg,0.12687903601138695,-3.514186361872647e-4,0.10227365987912815,0.8981245716963061,NA,CD62Lpos,None
Prim2,120.34814012573264,-0.03588459390482086,0.07175421171698057,0.16504112041087918,0.6195677081297031,CD62Lneg,120.77221234174547,-0.008904915072345476,0.0455491342682186,0.35785427874889136,0.9997821032151102,CD62Lpos,None
Rab23,66.56599965665376,0.016092055507069707,0.0635713874100518,0.4620370480968751,0.8541768683032926,CD62Lneg,53.84842985500537,-0.008356061713773155,0.04629524444566067,0.38337508764687506,0.9997821032151102,CD62Lpos,None
Bag2,11.00782766613093,0.006568774416511467,0.08626136140104214,0.7305710739519766,0.944326995738829,CD62Lneg,9.842385022514529,-0.005786573705632847,0.0673550746246044,0.5028045690781633,0.9997821032151102,CD62Lpos,None
Zfp451,221.72205457898187,-0.033263274798055874,0.05900336980880072,0.18932110436303537,0.6491164422963261,CD62Lneg,177.9060454240651,-0.00843257372591776,0.035225204504940204,0.3460196539262533,0.9997821032151102,CD62Lpos,None
Bend6,20.789792567506584,-0.011323081356888,0.08356154279216134,0.5723624880340006,0.9009991913282481,CD62Lneg,14.909068249618073,-0.013201733749602432,0.07784704338712078,0.21264932050382654,0.9745517098511757,CD62Lpos,None
Dst,302.97583799407613,-0.6563655410018431,0.08885589865592261,2.5723797040181433e-15,2.494416811450209e-12,CD62Lneg,159.87519305846834,-0.12964281935908642,0.16836611396211604,0.0039797702594633316,0.13621717767527508,CD62Lpos,CD62Lneg
Gm26788,3.671002078932675,-0.004744654014382656,0.11228214653112796,0.7616329091929368,0.9513853340823496,CD62Lneg,1.078467855261854,-0.0015298005797188834,0.08865910637613822,0.7995911823405581,NA,CD62Lpos,None
Gm37233,12.818781046049354,0.014417712124728416,0.09188379131752723,0.4738503678424912,0.8579945040250566,CD62Lneg,10.803393887694622,0.0028596964370226617,0.06029850959012241,0.7323127121996736,0.9997821032151102,CD62Lpos,None
Ccdc115,259.07406171667634,0.047918448565763876,0.05934072439573146,0.085293856515234,0.47004560735968287,CD62Lneg,219.9469575391769,-0.004439972985066366,0.029572300148061642,0.5713742944125895,0.9997821032151102,CD62Lpos,None
