genes,LD1,LD2,LD3
Zyg11b,0.01569644974888078,-0.009764136164051437,-0.03937385067084985
Cc2d1b,-0.004704068074672565,-0.009844472112804974,-0.03538901155092712
Txndc12,-0.006201444359835955,-0.0028472923286434397,-0.026782676398867663
Eps15,-0.010385032988249897,-0.014915158591019894,-0.03646904842381205
Spata6,-0.01371546924788922,-0.003583145263869514,5.166018057198463e-4
Efcab14,-0.00678770614638686,0.0063867618282884755,-0.019012261255335065
Atpaf1,-0.011357831638815217,0.0067910001280057225,0.008722864979324032
Lrrc41,0.013349590746885845,-0.0060441314192490265,-0.032967286031481746
Hectd3,0.015282978143283726,-0.05146340722460468,0.029911955096897234
Btbd19,0.006414059723014118,-0.023875969083634745,0.017429740772418136
Eri3,-0.0062713272434768,0.021263109814715464,0.010651090579333883
Dmap1,0.010704183423120768,0.003835107331413559,-0.016308554113746255
Ebna1bp2,0.014361121561734838,-0.0013657841448755238,0.008274235279569364
Ybx1,-0.002127800445449824,-0.015967273340120613,-0.02160170873686765
Ppih,0.009859316121834612,0.052345848470322635,0.018629252222062815
Nfyc,0.009387691292602668,-0.006159079925599289,-0.0485411806059664
Smap2,-0.007976105493072469,3.479108200312777e-4,-0.03524603769533331
Zmpste24,0.011898798658043695,0.003082500682056351,-0.0029373997692504475
Rlf,-0.004693679058888567,0.005469837025233812,0.02225154405509453
Ppie,0.03581928455783281,0.004355880727925622,0.018644714957182573
Pabpc4,0.008423642810129263,0.007150184810727101,0.020936989223574985
Ndufs5,0.009162103278608906,0.02365233053554619,0.028349913389160646
Akirin1,0.004060236399479798,0.01314203031779067,-0.02265777370168518
Utp11,-0.011044835057643558,0.021651179658368352,-0.018260669392442117
Inpp5b,0.030486543417349105,-0.013546470883297282,0.013237373931305856
Thrap3,0.013340461081856849,-0.015081871134176708,-0.013515124399571405
Map7d1,0.002337523732174381,-0.003966654072763369,0.052767440230706335
Trappc3,0.007725368707239116,-0.004995791920230668,-0.038229578036735955
Adprhl2,0.0032406196426523113,-0.0016419358310778094,0.01438170053646595
AU040320,0.024753430845761246,0.009438294247586817,0.028887049448843273
Phc2,0.0012602398890890934,0.006056176463707404,0.02544733672517169
S100pbp,0.014352497199132909,0.003048380198692089,-0.0013623810498367493
Yars,-0.010853238090011996,-0.038638902524203045,0.012160698677981537
Rbbp4,-0.00642020345624856,0.014122755927174272,0.003832110106086762
Bsdc1,-0.007884616448316086,-0.04117271593292629,0.00776172915526575
Hdac1,0.008341777304474248,0.012906229682773445,0.02165566514930976
Lck,0.013926744204605572,-0.015115451452418771,1.4396172767444648e-4
Tmem234,-0.008753787665421174,-0.010753438413728505,-0.02122825662103099
Ptp4a2,0.019519812405893053,0.038715617626349605,-0.03372584007732714
Zcchc17,0.0022029819523737104,0.0053466120830172005,0.018396215423012435
Epb41,0.012469564015315038,-0.01904112194386234,0.026419912540883328
Ythdf2,0.006632696611633505,-0.0443406367214293,0.012128819218360983
Snhg12,0.019136862671063237,0.0023192408140279295,-0.01882329107910983
Snhg3,-0.0073222190982281605,0.009564805605874279,0.027956338499385218
Atpif1,0.031072959606152317,0.028190877985993797,-0.03864410273918492
Dnajc8,0.007447905761397916,0.006873939341510529,-0.00862697978738229
Eya3,-0.01987984009203272,-0.008920388890825286,9.872660811912064e-4
Ppp1r8,-0.009190055444664532,-7.649202970529031e-4,-0.02291576876205269
Fam76a,-0.003301801170669253,0.02159274038312781,0.02543561627355391
Wasf2,0.014973170664350794,4.8672237240785345e-4,-0.007083855485242457
Tmem222,-0.01179235657888902,0.009605415665923203,0.01806017882585137
Ubxn11,-0.011354843056587984,0.003695348616123884,-0.005533198614479202
Srsf10,-0.006908451640222726,-0.048370572400849056,-0.015826836848966887
Fuca1,-0.0024069858715442156,0.0019158409787220572,-0.024031466516603487
Hmgcl,0.007478676256631952,-0.03615722647411008,-0.013112589749720604
Id3,0.017371728860041707,0.027575418094105967,-0.02201397802616618
E2f2,0.02981232512372989,-0.042352276873322124,-0.016374369223894566
Ece1,0.018733915688458808,-0.027041585809166525,-0.04574694953362866
Hp1bp3,-0.014194741915842853,0.003908447851389464,0.015978127933256172
Atp13a2,-0.008985108693053925,-0.005685049941111547,-0.020649851486309212
Ddi2,-0.0021473456219514102,-0.01070301475440777,-0.016402761812256403
Vps13d,-0.0027332631937998938,0.012978796816709123,0.035073882022334385
2510039O18Rik,-0.020097952087849102,0.008062187875023852,0.0032927961978349725
Eno1,0.02859685462104929,0.02674553948476302,0.01268941186521509
Park7,0.022231577493805027,-0.015168772322069736,-0.011352876445135248
Thap3,-0.01725693133856293,0.003016910175688291,-0.009969575568586152
Acot7,0.0032630555348181897,0.024784201846364852,0.04322131189988105
A430005L14Rik,-0.01128478420099169,-0.02817851682139377,0.018995866693860126
Wrap73,-0.004621057287987657,0.014766375563781629,0.0019401905445993299
Faap20,-0.0059466908559834344,-0.02547021842280317,-0.004305420911022883
Prkcz,0.022288924390065284,0.020059344616150093,-0.03398660668671097
Gnb1,-0.004900840178884364,-0.026204003823277276,0.0027823311053993727
Cdk11b,0.030416658286361097,0.010826328007682304,0.010759464817870993
Ccnl2,0.014808043696762562,-0.005067082939150072,-0.01237283428386603
Tnfrsf4,0.003946042994266295,0.011934989439990183,0.021555032611222796
Isg15,0.09439929900779312,0.03661627786967901,-0.06270550488749377
Mterf1a,-0.02685423088396504,-0.013892336962895732,0.006639450260905859
Cyp51,0.02380428439866278,0.007857891793792399,0.010495373237372863
Slc25a40,0.007962315881134736,0.023244662984681114,0.01729927754484516
Dmtf1,0.009392087353541046,0.0029094659344210245,0.041738221327520905
Phtf2,0.005991617628738023,0.0068897794490040175,0.018610493554375596
Tmem60,-0.006164185136496467,0.021740169698638363,0.002158437079833259
Fgl2,-0.02621724486364987,-0.01636245235203408,-0.020137006175005686
Armc10,0.01190317395028411,-0.0011667933364105565,-0.02656701085652931
Dnajc2,-0.004390602174968958,-0.029365816389106958,-0.008531129199864367
5031425E22Rik,-0.0031089905286508807,-0.011022950983683699,-0.014280844133019022
Kmt2e,7.262392011153343e-4,-0.014237640798040237,0.024384076008820695
Srpk2,0.018049609125346967,-0.020355456051417392,0.012616720871868463
AI506816,0.028688973836164047,0.03738604089192214,0.007561183071519063
Tmub1,-0.00886627840394712,-0.010619469858209142,-0.01250330134657313
Prkag2,0.0030269282392372658,0.025105309321724365,-0.015050281235552543
Kmt2c,0.02367155161615274,-0.01000596109531328,-0.009038412629052677
Dnajb6,0.0160959033933227,0.0044498981184826,-0.01907909821119476
Tyms,0.053069930990832015,-0.03322938271174058,0.009377461223683943
Selenoi,-0.004323140993126185,-0.06945274898098411,-0.03671435543680232
Zfp512,-0.0014527362315447088,-0.004689949344778251,6.238138441794092e-4
Slc4a1ap,0.011700903030159837,-0.010525579594110537,0.006836528916085335
Pisd,-0.01118647855482543,-0.017441292251957573,0.013643765186297016
Prr14l,0.01956341495682562,-0.014056066837562909,0.050687236551636775
Ywhah,-0.0021224940031847506,-0.04671113279746162,-0.009916208446646365
Ctbp1,0.01591840998347888,0.01335626539573319,-0.04529859150435486
Maea,-0.018316022834085868,0.0027278488915823845,0.018865840305400845
Nsd2,0.01697216125920009,-0.004452603995027572,0.04145385880390528
Fam193a,0.024800273779215943,0.04762660169519921,-0.009146008641626456
Add1,0.02252422273772381,0.014664019817997741,0.026735434533504288
Nop14,-0.020311416211405146,0.020262408183140502,0.017810015736865
Bloc1s4,0.0015020265528501973,-0.026419947387073536,-0.0036907813201033125
Mrfap1,0.026244985475372032,0.002357215378797131,0.006063129904595291
Jakmip1,-0.0019137846596446945,0.010182581403574647,0.017871091379791107
Slc2a9,0.017928276217979506,0.017929502832940755,-0.027365355014201412
Rab28,0.01322252000434399,-0.013815439217551772,-0.048836714186870994
Cd38,-0.0043945318021457085,-2.0286424868132412e-4,0.03954318519908916
Tapt1,-0.013315857434458943,-0.012336996060474385,-0.03715958010603852
Qdpr,-0.01891874979251412,0.039235661454960255,-0.014752685039516794
Med28,0.010264723747996758,0.012314262659787023,0.02314872694232841
Rell1,-0.014282798446843652,0.0225130274680293,-0.014155419316641096
Tbc1d1,0.012174667523443648,0.005274676823207197,-0.022213829257690422
Tlr1,-0.004720880261291587,-0.016456650551968637,-0.005846898106653154
Smim14,-0.01646082695273631,0.02279705294011706,-0.01930435207389137
Ube2k,0.02248338837225594,-0.009393988038988837,-0.04871173351329501
Rhoh,-0.028958809725132446,-0.015234577345309789,0.019514159522537943
Tmem33,-0.010684116207744022,-2.694723199502566e-5,0.03167509152373058
Atp8a1,-0.013396534388482718,0.004837524762578977,0.0305881298223027
Gnpda2,0.01738574258256482,-0.02170905342342905,0.004153715108934324
Commd8,-0.018616189779013793,-0.013319094736948537,-0.017414504152104528
Txk,-0.019374120718639882,0.03917097601916069,0.036808464418964626
Slain2,0.016742604588981698,-0.01840467832831466,-0.0064756049197888
Fryl,0.00333716063743343,-0.0031238733748075293,0.0012606607243992533
Fip1l1,0.01459922669550369,-0.0010139633995243445,0.0019549567801503864
Cep135,0.00298638544296808,0.013446692335288273,0.04018255979822141
Paics,-3.00733315927212e-4,0.0061704344739788135,0.0022732688638778136
Srp72,0.011370166162075989,-0.025593079492049708,0.026352163340345125
Cenpc1,-0.00421239277497644,-0.009594252408711338,-0.045920283759814315
Uba6,0.008140560575730168,-0.01752290932741092,0.008053895146825446
Grsf1,-0.029504933802766593,0.009813644979361701,0.0023391944966662547
Mob1b,-0.03528265146356834,0.023529647967932752,0.03838177649282276
Dck,-0.014358772250389003,-0.014662601232882835,0.037296963260507035
Cox18,-0.004489443585960398,-0.00942224411009558,-0.009231782549450833
Ankrd17,-0.012469031111784695,-0.014340776236112743,-0.005371343241637655
Rchy1,-0.013261323635538115,-0.017693526751501563,-0.0408793404213081
G3bp2,0.010948369282842737,-0.017479624191016153,0.004072744150936396
Ccng2,-0.0175735863641511,-0.009059555599878406,0.006527312551749229
Mrpl1,-0.012869177375295318,-0.024300414948769437,0.00482766033360252
Aff1,0.011238313419929476,0.018315066686092847,0.013602551565129305
Gbp8,0.010128510125109017,0.020474738175778932,-0.03447151839797696
Gbp4,-0.013753876845436998,-0.05084078107045263,0.0173167410510989
Lrrc8c,-0.009096685243083926,-0.024003001830994554,-0.05694511651670536
Glmn,-0.008418256776749442,0.0022290640138860453,0.008168160416865083
Fbrsl1,-0.007119231361003636,0.015088833622345182,-0.010966216771597521
Noc4l,-0.018683025346639313,-0.033908278399830294,-0.022184295767143102
Pus1,-0.0025346647378890878,0.006330752683432012,0.0224694112622913
Hscb,-0.007824620696952486,0.024088581894507816,0.017877633379098992
Tpst2,0.020484637557373807,-0.012172070582446438,0.0020946191925784886
Tfip11,0.026913123026270535,-0.010722667808188042,0.011261799346965655
Iscu,0.019834021279130414,-0.028652317197936386,0.009386268344147188
Selplg,-0.021735372256412002,-0.033556933874502905,0.010667312813269162
Coro1c,-0.012947230863833922,0.038515329838984494,0.0018582998069950048
Ssh1,0.005331747040510593,0.036648965543117654,-0.038059245235101166
Kctd10,-0.022251902578646683,-0.0080760824391302,-0.0027024185576546497
Ube3b,0.024421000257518314,-0.013474302246000432,0.040980261891805675
Ankrd13a,0.024223441534122554,0.017432988030106466,-0.02177826224132376
1500011B03Rik,0.011426205322151559,-0.012979795489110943,0.023506453025630654
Acads,-0.002530029973055939,0.03065206214389457,-0.006227744937187529
Srsf9,-0.00817356875406389,0.007356380419236283,0.011273471679260514
Pxn,0.004171634012176744,-0.025933764865533043,0.03499464234809093
Rplp0,0.01662595009643643,-0.08595689870768555,-0.05273415551380313
Gcn1,0.026553844323403006,0.0013690760381967104,-0.0034074683254835
Prkab1,0.00560474328822794,0.0035880837874093844,-0.0067888954730423
Taok3,0.012104463304672056,0.00656705878819138,0.06995591731579132
Pebp1,0.030072238791845136,-0.020168729826525154,0.014352713509854644
Tesc,0.06137927460968141,-0.01370380153522333,-0.035275154596970615
Dtx1,0.0027021638089633616,-0.03376085737323604,0.0017495107309294753
Oas3,0.012886154933790283,-0.010516634505288048,-0.03319461929482389
Rpl6,-0.04573822941690891,-0.019229089196490117,-0.0099604303885017665
Hectd4,0.004629615294283769,0.011529731424501592,-0.03138640457109686
Trafd1,0.004972262249113009,-0.022765265383963316,-0.03265083362401483
Brap,-0.008406764728244793,-0.01988070661235642,-0.0016766595694668151
Ppp1cc,0.011710854990679982,-0.062453002488486696,0.03256395824610361
Hvcn1,0.004950791847380726,0.030847788155835453,0.014793961021332206
Fam216a,-0.015303500127838751,9.953540115936158e-4,-0.032089676410168536
Gpn3,0.003249596321661977,-0.010245908417256018,-0.01859428011800252
Arpc3,-0.01781370179159114,-0.02405083281048097,-0.010780425823515795
Anapc7,-0.018403951725397064,0.03214140480987693,-0.03082984451913714
P2rx4,0.015890508247850182,0.0011068060175374378,-0.025095609564249367
Anapc5,-0.011662259766362319,0.019533147732699305,-0.02726607313447566
Rnf34,0.007098737244723115,-0.0022095484198458655,0.008124657364642292
Kdm2b,0.02790559715072163,0.046242420960969484,-0.0369864056726801
Orai1,0.003299588364947866,0.00856304974170828,-0.03542940205673372
Setd1b,-0.013717655480347788,0.008758108826913245,-0.039971661098462355
Psmd9,-0.0027882527496655533,0.009352526765226157,0.01682873989404761
Mlxip,0.0046848802148908904,0.0029359868411072097,0.011075028825303763
Vps37b,-0.021568931550742854,-0.023803943403763517,-0.008469587645914914
Arl6ip4,0.015480661782929308,0.0026086656702329967,-0.03820188231417632
Tmed2,-9.980748811608503e-4,0.01845786857408014,-0.006897887809913346
Aacs,-0.01039534955191093,0.02215349913270779,0.060540019708166345
Cct6a,0.003725680090660791,-0.010763917413982978,0.0011389298927261685
Asl,-1.3762519398897804e-4,0.010520602370203656,0.020742918469334078
Crcp,-0.015058096634149325,0.029714302963098998,-0.0010504108045510242
Sbds,-0.0019815190406838575,-0.002571320571494671,-0.01816735349374012
Tyw1,0.0062294841806977514,0.020170293453288007,-0.01644437249027091
Bcl7b,-0.004814579155985486,0.0013546569888482401,0.001234682492874277
Baz1b,0.01700253408701822,-0.0031516865357031714,-0.02743991958003351
Tmem120a,-0.007248508313024861,0.014917616609852573,0.03052514571279435
Ywhag,0.016803875708125377,0.008163836159757503,-0.035787813807606254
Lrwd1,0.00799900344963758,-0.0025294236223969576,0.01694586716273864
Znhit1,-0.004195032939807567,-0.02037862723156141,0.016077543458535154
Ap1s1,0.016289111662227188,0.009686268664723175,0.023511150054911768
Map11,-0.0070942205874976565,0.018625060583082005,-0.0020816017249757697
Dnaaf5,-0.012214506600297905,-0.017185008195873434,-0.01446374468800618
Adap1,0.04580653980264926,0.014188596653096276,0.025774562688067874
Psmg3,-2.247910631975049e-4,-0.02281638597407334,0.0011041803981001346
Nudt1,-0.013924450874305458,-0.01993877007277606,-0.036916841767362776
Fam3c,-0.04315372107915484,-0.03667208038372164,0.021223580527586248
Rbm28,0.019259888442046805,-0.01662114743160399,-0.035256016517839495
Calu,0.009153592781683536,0.00998296959827575,-0.05150602130292419
Ahcyl2,0.008979608716238756,0.02290161198196156,-0.025818714794422177
Chchd3,0.004066757301089293,-0.015893517701552045,-0.01985365602249238
Mtpn,0.012766044993024956,-0.026345862820181764,-0.006324613860427411
Ssbp1,0.0012823619111756207,0.022933275454632196,-0.05504211576998627
Trbv12-1,0.048277398705394325,0.023751880039971023,-0.03401934258728067
Gimap6,0.039788727618565604,0.005065370875055801,-0.04172592948933481
Hnrnpa2b1,-0.041486125469803924,-0.023817369944673657,-0.03974452850207748
Znrf2,0.006002795401758354,-0.008083226887572683,-0.02004703715501679
Gars,0.030189392968842918,0.009666513016087798,-0.04293505032367745
Lsm5,0.005285196849391008,0.0059470808805505895,-0.005600641066166238
Avl9,-0.027944219770822808,0.0020546585301160383,0.0017335164780913105
Nt5c3,0.0015729716593278378,0.015201227805279622,0.0032464341220595806
Gprin3,0.024731597995262384,0.02448052305610504,-0.023209260159631748
Ptcd3,0.012483159162832734,-0.022597804645096423,-0.01467356305224792
0610030E20Rik,0.00847538554769745,0.02695028528509677,-0.010319004626163935
Rnf181,-0.026459175334558382,-0.002553291525920794,-0.005424856277781399
Vamp8,-0.020132361303889335,5.910097237200434e-4,0.005543192523385476
Tmsb10,0.05162737834674786,-0.011524451982566825,-0.018616674861705682
Suclg1,0.02824142367576361,3.858331919545962e-4,0.034207024348912374
Htra2,-0.02378872100728889,0.02130819722690787,0.018306854669003284
Zfp638,-0.004958728549165947,0.03124229029876744,-0.006180937599761273
Spr,0.01096975243339512,0.0031389437126471283,-0.013379970716395288
Cct7,-0.014433643451889756,0.04440516088570998,-0.034379539023191255
Dusp11,-0.0035964325651829526,0.04830435373478279,0.026521674430912877
C87436,-0.015233698210582906,0.004396161539158351,0.02411736977789614
Mxd1,-0.022258267958743173,0.039633589301382895,-0.01872347607162559
Gmcl1,-0.0023076891906463207,-0.02502778154559985,-0.012253956187532571
Arhgap25,-0.041709872083643226,0.02622946816869558,0.01855911301237807
Nup210,0.0063330911210899635,0.005581115688278111,-0.05103157045329226
Xpc,-0.003516520797190032,-0.004710018087091951,-0.01908228353688197
Lsm3,0.04084149643823538,0.03791617109931389,-0.025711273791174986
Foxp1,0.024355701417624345,0.013007700372546564,0.006385361026856582
Eif4e3,-0.011896326214382113,-0.01978469309367599,0.01857203165053236
Ppp4r2,-0.0012433075772502297,-0.044658151019829874,0.006946377533409228
Trnt1,-0.00987124635044393,-0.03274045544873958,0.02645261449701648
Bhlhe40,-0.016221766550942058,-0.01743486164917829,-0.016857881270757876
Edem1,0.01664814501490706,0.0029643541657476367,0.0143432791782771
Thumpd3,-0.025204556555706453,0.0030056493888361876,0.012718088467751132
Gt(ROSA)26Sor,0.015592463431274172,0.0197979690055798,0.02474132819324102
Brpf1,0.0014889676847747008,-0.011290712787978953,-0.015587741667073173
Tada3,0.0016898876015492893,-0.005779401487026401,0.00919359967950127
Atg7,0.002111473735373454,-0.03563818679072352,-0.04229730722157934
Rpl32,0.1457809955774989,0.012111550858638603,-0.010070774553994577
Washc2,0.024741659027151728,0.002906673845063526,-0.020228300142301883
Kdm5a,0.017284163991646447,0.03940587250785183,-0.0071673351881499335
Hdhd5,-0.0014156612453641668,-0.003803441139286352,-3.590937495073803e-4
Bid,-0.008482156049597603,-0.0454339765715624,-0.010138445212136846
M6pr,-0.0065541473774886425,-0.016748749117751687,0.04025872794558432
Lpcat3,-0.010220788276475582,0.02403666688965722,0.012359646292845243
Usp5,0.0011562079054829096,0.001916708874832154,-0.008683426005934502
Cd4,0.06691018219447224,0.0017888296738733213,0.020547823640251914
Ptms,0.0022531333669756483,-0.01261315962793064,-0.008631525417566994
Mlf2,-0.012282629450931962,-0.02030013218284624,-0.028641141959045935
Ing4,0.013693088224088086,0.04431621538490274,-0.05379382172516702
Nop2,0.006133665590999774,0.032252356742985745,-0.004755706237836122
Tapbpl,-0.006191549188516886,-0.034758808906448294,-0.03521037699473169
Cd9,0.04378106297124621,0.054010373650967385,0.03054968139904106
Ndufa9,0.003659759240492677,0.005942464783837,-0.0412054071250795
Parp11,-0.025495576046650124,-0.039007220372385576,-0.011659193493653384
Fkbp4,-0.02037728129140767,0.03474314537924039,-0.010433407650538013
Clec2d,-0.0025660364724936534,0.001550748055372117,-0.036128980648701764
Etv6,-0.01768028455062817,0.005109680242082242,0.020449629652898677
Borcs5,0.006783787953875825,0.027077741613360302,0.012328265417178547
Cdkn1b,0.028489446857801772,0.028825152588791852,-0.03850127131100404
Strap,-0.005260901984095626,-0.03213692421819684,0.013013194025222878
Etnk1,-0.01748753796950741,0.010314678500513144,0.010319415103632401
Lrmp,0.024120974407940032,-0.007015301211439937,-0.018175605197878156
Etfbkmt,0.03517814432395776,0.011433463425424143,0.016108326976924228
Resf1,0.03208754501231243,0.053804706701025065,-0.009081937915111095
Leng1,-0.006091210098189603,0.015378341463115933,0.012630775477675547
Ppp1r12c,0.025422381355754933,0.015153132463228192,0.008118443487323445
Tmem238,-0.0018939433581074366,-0.005893896744862042,-1.7162934687268348e-4
Zfp524,0.01931669873399404,-0.0286463758928515,0.009211370562159222
Zfp865,0.0035530097489999165,0.006944664392629264,0.012676451446550047
U2af2,0.0041629405769897645,1.058845241236595e-4,-0.044158517809265226
Zfp444,-0.002944013565346427,0.006649888318288558,-0.008829691636963254
Clcn4,-0.011155123623201008,4.169675831628287e-4,-0.013749808881546765
Ube2m,0.0028235777279478898,0.009309219618461312,0.027390383700241935
Nop53,0.05312010155459813,4.4168578273426514e-4,0.0057137713684955365
Bicra,0.00660808542337499,-0.03664911798556408,-0.011989458817997145
Napa,-0.004293321956940517,0.005721528944173124,-0.011518517999497583
Kptn,0.0035183461601894367,0.020104250378195392,0.057820371518596266
Zc3h4,-8.577585208137939e-4,-0.0013528463045957085,0.03351850647426803
Calm3,0.004267655158120087,0.024632711318798933,-0.006842916585684665
Irf2bp1,0.013472154127052594,-0.022708776408811034,0.04440335029782849
Eml2,-0.0030891285672326064,-0.00894361375982907,0.0010808950789358482
Ercc1,-0.005974791223159619,-7.774797261818832e-4,-0.010261175922632518
Trappc6a,0.012816425991580598,0.03716360230242668,0.010640394859819812
Gemin7,0.005259200898866447,0.01644511545565595,0.019768221026120063
Clasrp,-0.025611337685701972,-0.007111664661669594,8.434354866887134e-4
Relb,0.006796931467513766,-0.019404382682531935,0.06522146752465759
Tomm40,0.009161064833219561,-1.4905469243766217e-4,-0.0038411809831986783
Kcnn4,-0.006123284700144407,0.0018558560743388683,-0.00576418203972239
Rps19,0.11107728205157458,0.008864089022971653,-0.07204052679598066
Arhgef1,-0.010444409053964748,-0.031911246667091435,-0.044125099635450304
Dedd2,0.02815039645735979,0.0012344634028598443,-0.016802246372388946
Gsk3a,0.012155714898052061,-0.004352235839970351,-0.01024285960735018
Exosc5,-0.004074912675628666,0.019699683236340897,0.03387993806871558
Ccdc97,-0.00941908954358153,0.0020057832267425116,-0.058062997383341926
Pld3,-0.020659092341264108,-0.01152481340256542,-0.025169515247367553
Psmc4,-0.015283519244377637,-0.030306552833405352,-0.013556700021169233
Fbl,-0.0074492019415273005,0.01876596944569775,-1.8113572135433544e-4
Plekhg2,-0.016635855765995355,0.012903188168748012,0.004289067499981498
Nfkbib,-0.005946597558967341,0.042462602295000956,-0.04098386090568664
Actn4,-0.0019949112582465403,-0.021198086824726563,-0.015501707559255135
Eif3k,0.0024100787428017346,-0.013941643196790402,-0.0027839810536556364
Yif1b,0.00790650112850684,0.0190141874614171,-0.009242911887553143
Zfp260,0.0046529281016815015,-0.010966300104493523,-0.06337297861261548
Alkbh6,0.025866205493394228,-0.016107537022159626,0.009464833066659422
Psenen,-0.0016342414250227972,0.028749567283878587,-0.025536813690567796
Cox6b1,-0.017891345381908414,-0.025887929499557278,-0.013389878382715348
Tmem147,0.001800535756939952,-0.008919879243077362,-0.017741863804020135
Usf2,0.024969274009119437,0.0020207832720121493,-0.004165402606891143
Pepd,-0.001567795622399535,-0.0041913149775816986,-0.018248813503023223
Pdcd5,0.008890961520758448,7.645257371915652e-4,0.0105335567293481
Vrk3,0.0019644848104224204,0.007647551047600266,-0.01962744330050978
Med25,0.013357344913219252,0.00759186069700782,0.0011366647526600468
Bcl2l12,-6.704233579702397e-4,0.009189427880224778,0.03734639988567782
Nosip,0.020409834301252084,0.0011661107518438421,0.00929503789514815
Rps11,0.07956353247220048,0.019685749735273077,-0.0014518980822767085
Flt3l,-0.008061875545269796,0.018237975071407075,0.02947610279971333
Trpm4,-0.019269174606451417,-0.016548774441108482,0.015043595091874334
Ftl1,0.009401316365550952,0.011294971459855696,-0.01139250158780006
Bax,0.008818783982420272,0.005789111346832473,0.011175493634757984
Cyth2,-0.012047380853399875,-0.010864957561632707,0.062430147109460925
Emp3,0.040891747146912766,0.12292474702551899,0.0016647001967164611
Saal1,0.0017177563664314498,0.0024026063487835483,-0.01968677635368459
Gtf2h1,0.00811011941546604,-0.0011044982486735678,0.058169744444083585
Tsg101,-0.0010086839681463476,-0.02041109545517196,-0.013100097505947528
Htatip2,-0.009396415836010552,-0.022223074715746367,0.042918147618966083
Cyfip1,0.0016735276908981566,0.013222233239168385,-0.024585226886313916
Atp10a,0.0073713256694080366,-0.03262412256374919,-0.03059629301782712
Tm2d3,0.024424784360007785,3.843117494114622e-5,-0.021131983956715828
Snrpa1,0.026397079952635554,0.02203912586437017,-0.020312356503858483
Mef2a,0.01144899342924008,0.026497857503390163,-0.014906937728368297
Mrps11,-2.9714676599751014e-4,0.013461481421295319,-0.01778014680630454
Polg,0.005111239244918265,0.0095602190438877,-0.049258844141707475
Ap3s2,-0.0033307512690293525,-0.0027555974870473073,-0.0017324274830325514
Sema4b,0.00392702107894682,-0.03385393089247306,0.0024858346331866118
Nmb,0.011148964370082934,0.0023990424346086287,0.009254820540771903
Rps17,0.06160755160066388,0.02080749545693985,0.047208397688987117
Whamm,0.008418690146676625,0.016854889499425048,-0.0033963837902418518
Efl1,-0.027502392537440575,0.0030642703146352237,-0.01720186826484727
Stard5,0.012245743454268727,-0.03197405592201982,-0.012484809832133825
Zfand6,0.0030578419761975667,0.012392794834696224,-0.023880560450684415
Crebzf,0.03410367054136362,0.009192423477692304,0.025230114429590157
Pcf11,-9.452954140340703e-4,0.0522320944220774,-0.016312581046331456
Thap12,-0.004057978074122703,-0.02415488217833585,0.03326457500239815
Uvrag,-0.006023783826143343,0.0100680643156513,0.004503146921206509
Rps3,0.0021791404746533544,0.023277793481965025,0.014312119160658344
Neu3,0.002633676839135992,0.00501696056542989,0.04887985601752579
Rnf169,0.02389924044265076,-0.0053108999797817314,6.266722658719304e-4
C2cd3,0.0306992539041007,-0.0035371519774919534,-0.009500203415848498
Ucp2,0.028788245594952702,0.01303215005401945,0.02884079901104519
Relt,-0.004584042050257791,0.034743195312377136,-0.0063025109280855675
Fchsd2,0.005056815440082091,0.029488774892700628,-0.019617338522467442
Art2b,0.01791963324943585,0.008207574027340549,-0.021582521661140875
Numa1,-0.038803808353133865,8.850075863560815e-4,0.04844177881882145
Stim1,0.023133071297855273,-0.014873155927419923,0.029054122090169936
Trim34a,0.020557530066990556,-0.02581248542080201,0.026016891980898356
Trim12a,-0.008348519598956617,-0.012725798664823094,0.04905442613594786
Rrp8,0.0033061920600913025,0.0014763404595466904,-0.008660508516135958
Taf10,0.01413085283281882,4.3087235596155765e-4,0.00405162662720654
Akip1,-8.083332957397463e-4,-0.001701070782209847,0.021186413172046677
Dennd5a,0.013590103000118276,0.018977329032931922,-0.0043016539812275965
Zfp143,5.202200336597953e-4,0.01691944924938326,-0.009982572976157136
Eif4g2,0.010109242742644738,-0.061516490642494114,0.006594542272184786
Btbd10,-0.007102097397028873,-0.03581624087241048,0.0012784859031315186
Copb1,0.01794989768318925,-0.044185617029485764,0.014895217621673116
1110004F10Rik,0.024447256389598982,-0.01027078521121851,0.012397113600230323
Rps15a,0.01695903840593958,-0.0879859446004113,0.040650669681286236
Arl6ip1,0.003388237630356124,-0.07914090294452515,-0.005329439150784538
Smg1,-0.013045290118585053,-0.0013954091410636484,0.015568302222107621
Gde1,0.0012078481435719938,-0.007225463117167481,0.002695093785156022
Dcun1d3,-0.0350793872670275,0.019860712194694406,0.018418016662341292
Tnrc6a,0.03186169551098799,-0.0273649108973139,0.007983911311947095
Arhgap17,-0.0029560280933692055,-0.0013970192074942464,-0.040567571243270414
Gtf3c1,0.024148862577699354,0.00962259584824343,0.05278093336462102
Tufm,-0.022482015666296186,7.868681411178859e-4,-0.012487662570169044
Eif3c,-0.008063340883982988,-0.004351054989760783,-0.03110467616741057
Cln3,0.01901134996914855,-0.0296847095766697,0.011942594620770138
Coro1a,0.048067868496270115,-0.015089547534732548,-0.008396366261307808
Ppp4c,0.011731552296077336,-0.02072338364416952,0.020803667990082087
Maz,-0.006671961518395772,0.022359274833247626,-0.009133819911319317
