genes,baseMean,log2FoldChange,lfcSE,pvalue,padj,tibble_id,baseMean_ref,log2FoldChange_ref,lfcSE_ref,pvalue_ref,padj_ref,tibble_id_ref,significance
Rpl7,2047.1445399592235,0.03524891539113766,0.03652818070690326,0.13065465449357133,0.6266953053422797,spleen,1002.5374361498314,0.13379931018297897,0.03222760529871132,3.4914159338871796e-6,4.2802872097600665e-4,all,pooled cells specific
Zap70,205.74542627412043,-0.1368587560639473,0.08366797752834021,0.0012786039329118887,0.05425094055697198,spleen,105.39832316784468,-0.0381971137133206,0.052232255042414404,0.2450934093581937,0.6974975309364928,all,group specific
Aff3,117.22185702338362,0.14470137768958277,0.14918778143107717,0.0032984022731385792,0.09594274442270005,spleen,59.724764348422624,0.08670843193284282,0.07469787019462228,0.016929586530740563,0.2105471920304989,all,group specific
Rpl31,1194.3360415457314,0.05981531875674101,0.044647014754251216,0.027075887047729605,0.3115110596843364,spleen,577.2148645814061,0.12340703206450383,0.04304425674175643,4.130614366090601e-4,0.01819074443163783,all,pooled cells specific
Stat1,597.8934311418028,-0.8225049801104553,0.1137727174684959,7.454681486303179e-15,1.2019431449749491e-11,spleen,260.4094571128413,-0.8267464354779172,0.115132889677407,7.309011380227367e-14,1.1051225206903778e-10,all,both
Cd28,235.05014614923618,-0.04187096532458368,0.05275613838185555,0.10105045132982445,0.5809059103430871,spleen,103.18690965368198,-0.11168449419880667,0.06588780512453254,0.004689547414484655,0.09538917969552643,all,pooled cells specific
Eef1b2,1391.4696156679838,0.025770589795258297,0.04318799414721118,0.2669525226509046,0.7814866655414501,spleen,693.1116604711673,0.10538834465066017,0.04245225409330823,0.002007217587126875,0.051929510200408605,all,pooled cells specific
Ikzf2,832.4719324391722,-0.12938459278852,0.07055892598711472,9.694765667289106e-4,0.044239227861016424,spleen,372.3423869353299,-0.12396095735683026,0.05615902755710266,0.0015387049292772796,0.04532185428053078,all,both
Rpl37a,3080.731276979497,0.012670192642954749,0.03623113024116564,0.5601806684647449,0.9197125282807938,spleen,1510.7669536282724,0.11252422021498461,0.041084015687586906,8.562968458222806e-4,0.03034501947382707,all,pooled cells specific
Farsb,50.9732103505673,0.13918923061263466,0.1331543472748021,0.003375123870417081,0.09594274442270005,spleen,23.78301727663613,0.00591427091605267,0.06389863307648584,0.8271553521465302,0.9522760068478385,all,group specific
Sp140,63.055954469393114,-0.11584207922407515,0.13234131527621912,0.006266365530879944,0.1377745912403013,spleen,28.480128371951395,-0.11220993726422418,0.10866382476313526,0.004470560670828054,0.0934491391837606,all,pooled cells specific
Dtymk,58.8303873504915,0.2313677015424476,0.1557930515673652,5.105626005290548e-4,0.028063537485898158,spleen,29.9364078332139,0.03956722226659116,0.06587107293877009,0.19335998274699912,0.6467090395069471,all,group specific
Mgat5,41.015502303734934,0.18331221532346073,0.19582892989810205,0.0018709602064550092,0.06759809876561562,spleen,20.956203880254726,0.02985925448679084,0.06673105397675963,0.289509345650928,0.7364855959606498,all,group specific
Snrpe,384.0518002357172,0.016147583047808677,0.03462551525610089,0.4560643285250547,0.8834085679823211,spleen,183.14152638914334,0.1328928273791065,0.0424705211574682,1.3793126916285332e-4,0.007629954108813447,all,pooled cells specific
Ier5,157.6916114176197,0.029732317443975687,0.053617801348431644,0.20181127330469736,0.7225470976867662,spleen,76.41370008383963,0.12744293497898343,0.06972259042630674,0.001867448286486243,0.049919131643069645,all,pooled cells specific
Rabgap1l,346.9459310065928,-0.12516226182304394,0.08810964218197893,0.0025079188699678977,0.08366071430368774,spleen,159.8939370899318,-0.04305140078109143,0.0489054281248942,0.18665892000947903,0.6426899298672549,all,group specific
Mpc2,92.67663633536179,-0.0025178000780388976,0.04595189347112006,0.9029607867885563,0.9817304445481507,spleen,43.848239844128486,0.11845394481815291,0.07951963497201493,0.003367755468090068,0.07923435739461299,all,pooled cells specific
Rcsd1,184.72493867895545,0.0806533174577655,0.06706003694501442,0.012817063929656715,0.21753030957105096,spleen,88.6303255537885,0.15536667161959683,0.06142583011282033,1.7711342492705037e-4,0.009451605829048242,all,pooled cells specific
